,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5447,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5356
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5408,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5524
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5549,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5053
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5458,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5374
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.545,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5275
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5441,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5434
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5459,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5336
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147
test mean,16.666666666666668,50.0,0.0,0.0,33.33333333333333,11.111111111111112,33.33333333333334,0.0,0.0,0.541599997826471,16.66666666666667,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111114,33.33333333333334,0.0,0.0,0.542701380781432
test std,1.2252864398256516e-14,3.612053293136094e-14,0.0,0.0,5.877397710694589e-15,1.1003153614029004e-14,3.3207597135428985e-14,0.0,0.0,0.04223675176700589,1.680512433959125e-14,4.9227844771419234e-14,0.0,0.0,6.153480596427404e-15,1.381681363641722e-14,4.181047435714838e-14,0.0,0.0,0.03722084801700749
